Heure,IP source,IP destination,Flag,Seq,Length
11:42:30.198656,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"86158:87606,","1448
"
11:42:30.198657,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"36516:37964,","0
"
11:42:30.198661,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"37964:39412,","1448
"
11:42:30.198663,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"39412:40860,","0
"
11:42:30.198667,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"40860:42308,","1448
"
11:42:30.198669,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"42308:43756,","0
"
11:42:30.198673,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"87606:89054,","1448
"
11:42:30.198675,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"43756:45204,","0
"
11:42:30.198679,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"45204:46652,","1448
"
11:42:30.198681,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"46652:48100,","0
"
11:42:30.198685,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"48100:49548,","1448
"
11:42:30.198687,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"89054:90502,","0
"
11:42:30.198691,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"90502:91950,","1448
"
11:42:30.198693,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"91950:93045,","0
"
11:42:30.441960,BP-Linux8.34621,93.184.220.29.http:,[.],"47033:48481,","1448
"
11:42:30.449224,93.184.220.29.http,BP-Linux8.34621:,[.],"48481:49929,","0
"
11:42:30.590454,BP-Linux8.37254,par21s05-in-f131.1e100.net.http:,[.],"49929:51377,","1448
"
11:42:30.590490,BP-Linux8.37255,par21s05-in-f131.1e100.net.http:,[.],"51377:52825,","0
"
11:42:30.590503,BP-Linux8.37253,par21s05-in-f131.1e100.net.http:,[.],"52825:54273,","1448
"
11:42:30.602254,par21s05-in-f131.1e100.net.http,BP-Linux8.37255:,[.],"54273:55721,","0
"
11:42:30.602267,BP-Linux8.37255,par21s05-in-f131.1e100.net.http:,[.],"55721:57169,","1448
"
11:42:30.602367,par21s05-in-f131.1e100.net.http,BP-Linux8.37254:,[.],"57169:58617,","0
"
11:42:30.602371,BP-Linux8.37254,par21s05-in-f131.1e100.net.http:,[.],"58617:60065,","1448
"
11:42:30.602377,par21s05-in-f131.1e100.net.http,BP-Linux8.37253:,[.],"60065:61513,","0
"
11:42:30.602379,BP-Linux8.37253,par21s05-in-f131.1e100.net.http:,[.],"61513:62961,","1448
"
11:42:30.704470,BP-Linux8.56350,ns1.lan.rt.domain:,[.],"62961:64409,","0
"
11:42:30.704489,BP-Linux8.56350,ns1.lan.rt.domain:,[.],"64409:65857,","1448
"
11:42:30.710176,ns1.lan.rt.domain,BP-Linux8.56350:,[P.],"49548:50996,","0
"
11:42:30.710309,BP-Linux8.45800,ns1.lan.rt.domain:,[.],"65857:67305,","1448
"
11:42:30.710328,BP-Linux8.45800,ns1.lan.rt.domain:,[.],"67305:68753,","0
"
11:42:30.710539,ns1.lan.rt.domain,BP-Linux8.56350:,[.],"68753:70201,","1448
"
11:42:30.710755,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"50996:52444,","0
"
11:42:30.715366,ns1.lan.rt.domain,BP-Linux8.45800:,[.],"52444:53892,","1448
"
11:42:30.715486,ns1.lan.rt.domain,BP-Linux8.45800:,[.],"53892:55340,","0
"
11:42:30.715656,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"41901:43349,","1448
"
11:42:30.719481,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[P.],"43349:44797,","0
"
11:42:30.719494,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"44797:46245,","1448
"
11:42:30.719678,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"46245:47693,","0
"
11:42:30.722683,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[.],"47693:49141,","1448
"
11:42:30.722760,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"49141:50589,","0
"
11:42:30.722779,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"50589:52037,","1448
"
11:42:30.722923,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"52037:53485,","0
"
11:42:30.723368,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"53485:54933,","1448
"
11:42:30.724745,BP-Linux8,192.168.115.1:,[.],"55340:56788,","0
"
11:42:30.724849,192.168.115.1,BP-Linux8:,[.],"56788:58236,","1448
"
11:42:30.725673,BP-Linux8.ssh,192.168.190.130.50245:,[P.],"58236:59684,","0
"
11:42:30.727505,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[P.],"59684:61132,","1448
"
11:42:30.727513,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"70201:71649,","0
"
11:42:30.727639,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"71649:73097,","1448
"
11:42:30.727644,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[P.],"73097:74545,","0
"
11:42:30.727651,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"74545:75993,","1448
"
11:42:30.727654,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"75993:77441,","0
"
11:42:30.732504,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"77441:78889,","1448
"
11:42:30.734635,par21s20-in-f14.1e100.net.https,BP-Linux8.33253:,[P.],"78889:80337,","0
"
11:42:30.734645,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[.],"80337:81785,","100
"
11:42:30.734957,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"81785:83233,","0
"
11:42:30.736576,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"83233:84681,","1448
"
11:42:30.739459,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"84681:86129,","0
"
11:42:30.739467,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"86129:87577,","1448
"
11:42:30.739475,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"87577:89025,","0
"
11:42:30.739478,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"89025:90473,","1448
"
11:42:30.739569,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"61132:62580,","0
"
11:42:30.739576,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"90473:91921,","1448
"
11:42:30.739583,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"91921:93369,","0
"
11:42:30.739584,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"54933:56381,","1448
"
11:42:30.745242,192.168.190.130.50245,BP-Linux8.ssh:,[.],"56381:57829,","0
"
11:42:30.772729,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"57829:59277,","1448
"
11:42:30.779501,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"59277:60725,","0
"
11:42:30.784785,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"60725:60908,","1448
"
11:42:30.785071,BP-Linux8.37257,par21s05-in-f131.1e100.net.http:,[.],"62580:64028,","0
"
11:42:30.785592,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"64028:65476,","1448
"
11:42:30.786542,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"65476:66924,","0
"
11:42:30.787516,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"66924:68372,","1448
"
11:42:30.787744,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"68372:69820,","1448
"
11:42:30.788017,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[.],"93369:94817,","1448
"
11:42:30.788181,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"94817:96265,","1113
"
11:42:30.791025,mauves.univ-st-etienne.fr.https,BP-Linux8.40682:,[.],"96265:97713,","1448
"
11:42:30.791036,BP-Linux8.40682,mauves.univ-st-etienne.fr.https:,[.],"97713:99161,","0
"
11:42:30.791468,mauves.univ-st-etienne.fr.https,BP-Linux8.40680:,[.],"99161:100609,","1448
"
11:42:30.791478,BP-Linux8.40680,mauves.univ-st-etienne.fr.https:,[.],"100609:102057,","0
"
11:42:30.791677,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"102057:103505,","1448
"
11:42:30.791684,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"103505:104953,","0
"
11:42:30.791800,par21s20-in-f14.1e100.net.https,BP-Linux8.33251:,[.],"2989:3461,","1448
"
11:42:30.791805,BP-Linux8.33251,par21s20-in-f14.1e100.net.https:,[.],"69820:71268,","0
"
11:42:30.793799,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"71268:72716,","1448
"
11:42:30.793809,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"72716:74164,","0
"
11:42:30.793817,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"74164:75612,","1448
"
11:42:30.793820,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"75612:77060,","0
"
11:42:30.793914,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"77060:78508,","1448
"
11:42:30.793918,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"78508:79630,","0
"
11:42:30.793924,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"104953:106401,","1448
"
11:42:30.793926,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"106401:107849,","0
"
11:42:30.793930,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"107849:109297,","1448
"
11:42:30.793932,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"109297:110745,","0
"
11:42:30.793995,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"110745:112193,","1448
"
11:42:30.794001,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"112193:113641,","0
"
11:42:30.794007,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"113641:115089,","1448
"
11:42:30.794009,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"115089:116537,","0
"
11:42:30.794013,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"116537:117985,","1448
"
11:42:30.794015,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"117985:119433,","1448
"
11:42:30.794019,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"119433:120881,","1448
"
11:42:30.794021,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"120881:121952,","1448
"
11:42:30.794026,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"117629:119077,","1448
"
11:42:30.794028,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"119077:120525,","0
"
11:42:30.794242,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"120525:121973,","1448
"
11:42:30.794250,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"121973:123421,","1448
"
11:42:30.794476,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"123421:124869,","1448
"
11:42:30.794480,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"124869:126317,","1448
"
11:42:30.794486,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"126317:127765,","1448
"
11:42:30.794488,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"127765:129213,","0
"
11:42:30.794492,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"129213:130661,","886
"
11:42:30.794494,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"130661:132109,","0
"
11:42:30.794499,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"132109:133557,","1448
"
11:42:30.794500,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"133557:134042,","1448
"
11:42:30.794504,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"134042:135490,","1448
"
11:42:30.794506,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"135490:136938,","1448
"
11:42:30.794510,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"136938:138386,","1448
"
11:42:30.794512,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"138386:139834,","0
"
11:42:30.794516,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"139834:141282,",200
11:42:30.794518,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[P.],"141282:142730,","0
"
11:42:30.794522,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"142730:144178,","1448
"
11:42:30.794524,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[P.],"144178:145626,","1448
"
11:42:30.794528,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"145626:147074,","1448
"
11:42:30.794530,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"147074:148522,","1448
"
11:42:30.795410,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"148522:149970,","1448
"
11:42:30.795415,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"149970:151418,","1448
"
11:42:30.795469,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"151418:152866,","1448
"
11:42:30.795472,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"152866:154314,","1448
"
11:42:30.795571,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"154314:155762,","779
"
11:42:30.795574,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"155762:157210,","576
"
11:42:30.795579,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"157210:158658,","1418
"
11:42:30.795581,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"158658:160106,","0
"
11:42:30.795585,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"160106:161554,","1418
"
11:42:30.795586,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"161554:163002,","0
"
11:42:30.795590,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"163002:164450,","1418
"
11:42:30.795592,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"164450:165898,","0
"
11:42:30.795690,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"165898:167346,","213
"
11:42:30.795692,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"167346:168794,","0
"
11:42:30.795696,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"168794:168864,","0
"
11:42:30.795698,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"4601:5075,","1448
"
11:42:30.795702,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"2460:2926,","0
"
11:42:30.795703,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"2496:2959,","1448
"
11:42:30.795707,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"2481:2951,","0
"
11:42:30.795709,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"2951:3411,","1448
"
11:42:30.795713,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"3461:3926,","0
"
11:42:30.795714,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"79630:81078,","1448
"
11:42:30.795719,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"81078:82526,","0
"
11:42:30.795720,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"82526:83974,","1448
"
11:42:30.795725,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"83974:85422,","0
"
11:42:30.795726,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"85422:86870,","1448
"
11:42:30.795730,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"86870:88318,","0
"
11:42:30.795732,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"88318:89766,","1448
"
11:42:30.795736,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"89766:91214,","0
"
11:42:30.795737,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"91214:92662,","1448
"
11:42:30.795741,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"92662:94110,","0
"
11:42:30.795743,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"94110:95558,","1448
"
11:42:30.795747,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"95558:96043,","0
"
11:42:30.795749,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"96043:97491,","1448
"
11:42:30.795753,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"97491:98939,","0
"
11:42:30.795755,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"98939:100387,","1448
"
11:42:30.795759,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"100387:101835,","0
"
11:42:30.795760,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"101835:103283,","1448
"
11:42:30.795765,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"103283:104731,","0
"
11:42:30.795766,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"104731:106179,","1448
"
11:42:30.797509,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"106179:107627,","0
"
11:42:30.797514,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"107627:109075,","1448
"
11:42:30.797629,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"109075:110523,","0
"
11:42:30.797632,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[P.],"110523:111295,","1448
"
11:42:30.797771,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"93045:94493,","0
"
11:42:30.797773,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"94493:95941,","1448
"
11:42:30.797778,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"95941:97389,","0
"
11:42:30.797780,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"97389:98837,","1448
"
11:42:30.797784,mauves.univ-st-etienne.fr.https,BP-Linux8.40678:,[.],"98837:100285,","0
"
11:42:30.797785,BP-Linux8.40678,mauves.univ-st-etienne.fr.https:,[.],"100285:101733,","1448
"
11:42:30.798004,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"101733:103181,","0
"
11:42:30.798007,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"103181:104629,","1448
"
11:42:30.798012,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"104629:106077,","0
"
11:42:30.798014,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"106077:107525,","1448
"
11:42:30.798256,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"185113:186561,","0
"
11:42:30.798259,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"107525:108973,","1448
"
11:42:30.798263,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"108973:110421,","1448
"
11:42:30.798265,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"110421:111869,","1448
"
11:42:30.798358,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"111869:113317,","1448
"
11:42:30.798360,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"113317:114765,","1448
"
11:42:30.798375,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"186561:188009,","1448
"
11:42:30.798377,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"188009:189457,","1448
"
11:42:30.798558,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"189457:190905,","1448
"
11:42:30.798561,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"190905:192353,","1448
"
11:42:30.798565,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[P.],"192353:193801,","1448
"
11:42:30.798567,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[P.],"193801:195249,","1448
"
11:42:30.798571,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[P.],"195249:196697,","1448
"
11:42:30.798574,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"196697:198145,","1448
"
11:42:30.798575,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"198145:199593,","1448
"
11:42:30.798577,mauves.univ-st-etienne.fr.https,BP-Linux8.40684:,[.],"199593:201041,","1448
"
11:42:30.799121,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[P.],"201041:201526,","1448
"
11:42:30.799124,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"201526:202974,","1448
"
11:42:30.799177,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"202974:204422,","1448
"
11:42:30.799178,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"204422:205870,","1448
"
11:42:30.799183,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"114765:116213,","1448
"
11:42:30.799185,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"205870:207318,","1448
"
11:42:30.799245,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"207318:208766,","1448
"
11:42:30.799248,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"208766:210214,","0
"
11:42:30.799439,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"116213:117661,","779
"
11:42:30.799442,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"121952:123400,","0
"
11:42:30.799446,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"117661:119109,","577
"
11:42:30.799448,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"123400:124848,","1448
"
11:42:30.799452,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"119109:120557,","0
"
11:42:30.799454,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"124848:126296,","1448
"
11:42:30.799458,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"120557:122005,","0
"
11:42:30.799459,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"126296:127744,","1448
"
11:42:30.799463,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"127744:129192,","0
"
11:42:30.799465,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"122005:123453,","1448
"
11:42:30.799469,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"123453:124901,","0
"
11:42:30.799470,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"129192:130640,","1448
"
11:42:30.799563,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"124901:126349,","0
"
11:42:30.799566,BP-Linux8.40679,mauves.univ-st-etienne.fr.https:,[.],"126349:127797,","1448
"
11:42:30.799570,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"130640:132088,","0
"
11:42:30.799573,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[P.],"132088:133536,","1448
"
11:42:30.799574,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"133536:134984,","0
"
11:42:30.799576,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"134984:136432,","1448
"
11:42:30.799577,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"136432:137880,","0
"
11:42:30.799579,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"137880:138365,","1448
"
11:42:30.799672,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"210214:211662,","0
"
11:42:30.799674,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"127797:129245,","1448
"
11:42:30.799675,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"211662:213110,","0
"
11:42:30.799676,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"129245:130693,","0
"
11:42:30.799678,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"213110:214558,","1448
"
11:42:30.799679,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"130693:132141,","0
"
11:42:30.799684,mauves.univ-st-etienne.fr.https,BP-Linux8.40686:,[.],"214558:216006,","1448
"
11:42:30.799685,BP-Linux8.40686,mauves.univ-st-etienne.fr.https:,[.],"216006:217454,","0
"
11:42:30.799779,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"217454:218053,","1448
"
11:42:30.799781,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"60908:62356,","0
"
11:42:30.799782,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"62356:63804,","1448
"
11:42:30.799793,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"63804:65252,","0
"
11:42:30.799794,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"65252:66700,","1448
"
11:42:30.799956,par21s20-in-f14.1e100.net.https,BP-Linux8.33253:,[.],"132141:133589,","0
"
11:42:30.801495,par21s05-in-f131.1e100.net.http,BP-Linux8.37257:,[.],"66700:68148,","1448
"
11:42:30.801503,BP-Linux8.37257,par21s05-in-f131.1e100.net.http:,[.],"68148:69596,","0
"
11:42:30.802822,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"69596:71044,","1448
"
11:42:30.802944,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"71044:72492,","0
"
11:42:30.803258,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"72492:73940,","1448
"
11:42:30.803440,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"133589:135037,","0
"
11:42:30.803442,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"138365:139813,","1448
"
11:42:30.803443,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"135037:136485,","0
"
11:42:30.803445,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"139813:141261,","1448
"
11:42:30.803446,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"136485:137933,","0
"
11:42:30.803447,mauves.univ-st-etienne.fr.https,BP-Linux8.40679:,[.],"141261:142709,","1448
"
11:42:30.803900,BP-Linux8.40683,mauves.univ-st-etienne.fr.https:,[.],"142709:144157,","0
"
11:42:30.804445,par21s20-in-f14.1e100.net.https,BP-Linux8.33253:,[.],"137933:139381,","1448
"
11:42:30.804451,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[.],"139381:140829,","0
"
11:42:30.804458,par21s20-in-f14.1e100.net.https,BP-Linux8.33253:,[.],"140829:142277,","1411
"
11:42:30.804460,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[P.],"144157:145605,","0
"
11:42:30.804553,par21s20-in-f14.1e100.net.https,BP-Linux8.33253:,[.],"142277:143725,","1448
"
11:42:30.804558,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[P.],"145605:147053,","1448
"
11:42:30.804564,par21s20-in-f14.1e100.net.https,BP-Linux8.33253:,[.],"143725:145173,","1448
"
11:42:30.804566,BP-Linux8.33253,par21s20-in-f14.1e100.net.https:,[.],"147053:148501,","1448
"
11:42:30.805066,BP-Linux8.40684,mauves.univ-st-etienne.fr.https:,[.],"145173:146621,","1448
"
